session,sleeve_return,allocation_cost,net_return,gross_allocation
2020-12-10,-0.0007515488369031452,0.0,-0.0007515488369031452,0.9999999999999997
2020-12-11,-0.0003392674688048473,0.0,-0.0003392674688048473,0.9999999999999997
2020-12-14,-0.000410824227152154,0.0,-0.000410824227152154,0.9999999999999996
2020-12-15,-0.0004107844658926198,0.0,-0.0004107844658926198,0.9999999999999996
2020-12-16,-0.0002704506237036938,0.0,-0.0002704506237036938,0.9999999999999996
2020-12-17,-0.00011348850875789117,0.0,-0.00011348850875789117,0.9999999999999996
2020-12-18,-0.0001587099222644349,0.0,-0.0001587099222644349,0.9999999999999994
2020-12-21,-0.0001752317839654433,0.0,-0.0001752317839654433,0.9999999999999994
2020-12-22,-0.0005460791728330658,0.0,-0.0005460791728330658,0.9999999999999993
2020-12-23,0.00035726582925944307,0.0,0.00035726582925944307,0.9999999999999994
2020-12-24,-9.382102335816221e-05,0.0,-9.382102335816221e-05,0.9999999999999994
2020-12-28,0.0004890986336393302,0.0,0.0004890986336393302,0.9999999999999996
2020-12-29,6.0482380052952875e-05,0.0,6.0482380052952875e-05,0.9999999999999993
2020-12-30,-0.00013714766994888983,0.0,-0.00013714766994888983,0.9999999999999994
2020-12-31,-0.0004214962238242461,0.0,-0.0004214962238242461,0.9999999999999992
2021-01-04,-0.00022663757907403999,2.179941825508791e-06,-0.00022881752089954878,1.0
2021-01-05,-2.0232063731590638e-05,0.0,-2.0232063731590638e-05,1.0
2021-01-06,0.00017865442440064705,0.0,0.00017865442440064705,1.0
2021-01-07,-6.740007903313298e-05,0.0,-6.740007903313298e-05,1.0
2021-01-08,-0.00013007700280223136,0.0,-0.00013007700280223136,1.0
2021-01-11,-0.0004080560351127486,0.0,-0.0004080560351127486,1.0000000000000002
2021-01-12,-0.0007533678253963451,0.0,-0.0007533678253963451,1.0
2021-01-13,0.00016632163850899208,0.0,0.00016632163850899208,1.0
2021-01-14,-0.0007103408176267476,0.0,-0.0007103408176267476,1.0
2021-01-15,0.00039252531208463896,0.0,0.00039252531208463896,1.0
2021-01-19,-0.0006492940161280658,0.0,-0.0006492940161280658,1.0
2021-01-20,-8.636338579664843e-05,0.0,-8.636338579664843e-05,0.9999999999999999
2021-01-21,-0.00018215160324220014,0.0,-0.00018215160324220014,0.9999999999999998
2021-01-22,-0.00036224397735353653,0.0,-0.00036224397735353653,0.9999999999999999
2021-01-25,-0.0007028441543188011,0.0,-0.0007028441543188011,0.9999999999999998
2021-01-26,-0.0005325648889723629,0.0,-0.0005325648889723629,0.9999999999999998
2021-01-27,-0.0004993125724186868,0.0,-0.0004993125724186868,0.9999999999999998
2021-01-28,0.0010380603829531852,0.0,0.0010380603829531852,0.9999999999999998
2021-01-29,-0.00024534441089414633,0.0,-0.00024534441089414633,0.9999999999999997
2021-02-01,0.00036922263588453263,0.0,0.00036922263588453263,0.9999999999999999
2021-02-02,0.0007461019059014139,0.0,0.0007461019059014139,0.9999999999999998
2021-02-03,-7.820806944201332e-05,0.0,-7.820806944201332e-05,0.9999999999999998
2021-02-04,-0.0002126627352848221,0.0,-0.0002126627352848221,0.9999999999999998
2021-02-05,-0.00033077192537788705,0.0,-0.00033077192537788705,0.9999999999999999
2021-02-08,-0.0005986329190397655,0.0,-0.0005986329190397655,0.9999999999999999
2021-02-09,-1.6031096003760385e-05,0.0,-1.6031096003760385e-05,0.9999999999999999
2021-02-10,0.0001263357945406009,0.0,0.0001263357945406009,0.9999999999999998
2021-02-11,-0.00021569324333004585,0.0,-0.00021569324333004585,0.9999999999999998
2021-02-12,-0.0001422879667322376,0.0,-0.0001422879667322376,0.9999999999999999
2021-02-16,-6.956461842100157e-05,0.0,-6.956461842100157e-05,0.9999999999999999
2021-02-17,-2.8349715329263972e-05,0.0,-2.8349715329263972e-05,0.9999999999999999
2021-02-18,-0.0002293295943813533,0.0,-0.0002293295943813533,0.9999999999999999
2021-02-19,0.0006968380219615962,0.0,0.0006968380219615962,0.9999999999999998
2021-02-22,-0.0006295041909817053,0.0,-0.0006295041909817053,1.0
2021-02-23,-0.00040056795542905385,0.0,-0.00040056795542905385,1.0
2021-02-24,-7.307146015221479e-05,0.0,-7.307146015221479e-05,0.9999999999999999
2021-02-25,-0.0004780407887523197,0.0,-0.0004780407887523197,1.0
2021-02-26,0.00037667747254902434,0.0,0.00037667747254902434,1.0
2021-03-01,0.00036459849103419957,0.0,0.00036459849103419957,0.9999999999999999
2021-03-02,-0.0007045049247984304,0.0,-0.0007045049247984304,1.0
2021-03-03,-0.0010257307376139624,0.0,-0.0010257307376139624,1.0
2021-03-04,-0.00022320249711220457,0.0,-0.00022320249711220457,0.9999999999999999
2021-03-05,-0.00035905305815820554,0.0,-0.00035905305815820554,1.0
2021-03-08,-0.0010119286627827454,0.0,-0.0010119286627827454,0.9999999999999998
2021-03-09,0.0015155366864167753,0.0,0.0015155366864167753,0.9999999999999998
2021-03-10,-0.00023125636446622944,0.0,-0.00023125636446622944,0.9999999999999999
2021-03-11,-0.0001584127914598681,0.0,-0.0001584127914598681,0.9999999999999998
2021-03-12,-0.00016218068099170394,0.0,-0.00016218068099170394,0.9999999999999998
2021-03-15,0.0001270755473946102,0.0,0.0001270755473946102,0.9999999999999998
2021-03-16,-0.00032194741607875635,0.0,-0.00032194741607875635,1.0
2021-03-17,4.6484383273311354e-05,0.0,4.6484383273311354e-05,0.9999999999999999
2021-03-18,-0.0003366565799978381,0.0,-0.0003366565799978381,0.9999999999999999
2021-03-19,-3.754135743720108e-05,0.0,-3.754135743720108e-05,0.9999999999999999
2021-03-22,-0.00045701140294905786,0.0,-0.00045701140294905786,1.0
2021-03-23,-0.0005697865675513905,0.0,-0.0005697865675513905,1.0
2021-03-24,-0.00037219321698230776,0.0,-0.00037219321698230776,1.0
2021-03-25,0.0005483159801352684,0.0,0.0005483159801352684,1.0
2021-03-26,-3.257840157208427e-05,0.0,-3.257840157208427e-05,1.0
2021-03-29,-0.00042581298865838955,0.0,-0.00042581298865838955,1.0
2021-03-30,4.850170160138886e-05,0.0,4.850170160138886e-05,1.0
2021-03-31,-0.00015136708407981385,0.0,-0.00015136708407981385,1.0
2021-04-01,-0.00014909644749088515,0.0,-0.00014909644749088515,1.0
2021-04-05,-0.0004633882603403502,0.0,-0.0004633882603403502,1.0
2021-04-06,-6.718499224503998e-05,2.952540778243043e-06,-7.013753302328303e-05,1.0
2021-04-07,-8.912880771209554e-05,0.0,-8.912880771209554e-05,1.0
2021-04-08,-0.0004654983050061312,0.0,-0.0004654983050061312,1.0
2021-04-09,-0.00020048622359635567,0.0,-0.00020048622359635567,1.0
2021-04-12,-0.00037978968060259225,0.0,-0.00037978968060259225,1.0
2021-04-13,-0.0003754910111471776,0.0,-0.0003754910111471776,1.0
2021-04-14,0.000322428957576028,0.0,0.000322428957576028,0.9999999999999999
2021-04-15,-0.0005727299646100281,0.0,-0.0005727299646100281,0.9999999999999999
2021-04-16,0.00013358995134094787,0.0,0.00013358995134094787,0.9999999999999998
2021-04-19,3.993476767576444e-05,0.0,3.993476767576444e-05,0.9999999999999997
2021-04-20,-0.0005031985523793258,0.0,-0.0005031985523793258,0.9999999999999996
2021-04-21,0.0002514890310025263,0.0,0.0002514890310025263,0.9999999999999996
2021-04-22,-0.00020976174195313257,0.0,-0.00020976174195313257,0.9999999999999996
2021-04-23,-1.039660802231802e-05,0.0,-1.039660802231802e-05,0.9999999999999996
2021-04-26,-3.9946336967395515e-05,0.0,-3.9946336967395515e-05,0.9999999999999994
2021-04-27,-0.00042774819868172996,0.0,-0.00042774819868172996,0.9999999999999994
2021-04-28,-0.000377092833032235,0.0,-0.000377092833032235,0.9999999999999996
2021-04-29,0.0001450025580858158,0.0,0.0001450025580858158,0.9999999999999996
2021-04-30,0.0002657520776405055,0.0,0.0002657520776405055,0.9999999999999994
2021-05-03,-7.020526766736586e-05,0.0,-7.020526766736586e-05,0.9999999999999993
2021-05-04,1.1662462567880712e-05,0.0,1.1662462567880712e-05,0.9999999999999993
2021-05-05,4.929474995246907e-05,0.0,4.929474995246907e-05,0.9999999999999994
2021-05-06,-0.00025954760058841114,0.0,-0.00025954760058841114,0.9999999999999994
2021-05-07,-1.7647416555616913e-05,0.0,-1.7647416555616913e-05,0.9999999999999996
2021-05-10,-4.665920214768474e-05,0.0,-4.665920214768474e-05,0.9999999999999996
2021-05-11,6.808584587683567e-05,0.0,6.808584587683567e-05,0.9999999999999994
2021-05-12,-0.00036944393235063117,0.0,-0.00036944393235063117,0.9999999999999994
2021-05-13,-0.00017257578827215437,0.0,-0.00017257578827215437,0.9999999999999994
2021-05-14,0.00016400087577131807,0.0,0.00016400087577131807,0.9999999999999994
2021-05-17,-8.163283223533999e-05,0.0,-8.163283223533999e-05,0.9999999999999994
2021-05-18,-5.522268654040486e-05,0.0,-5.522268654040486e-05,0.9999999999999996
2021-05-19,-0.00029850398430204686,0.0,-0.00029850398430204686,0.9999999999999997
2021-05-20,-9.002860175390621e-05,0.0,-9.002860175390621e-05,0.9999999999999996
2021-05-21,-0.00011775184612571367,0.0,-0.00011775184612571367,0.9999999999999996
2021-05-24,-8.824297745549134e-05,0.0,-8.824297745549134e-05,0.9999999999999997
2021-05-25,-0.0001848162646285642,0.0,-0.0001848162646285642,0.9999999999999996
2021-05-26,0.00016015236112649372,0.0,0.00016015236112649372,0.9999999999999996
2021-05-27,-0.0003788314308453129,0.0,-0.0003788314308453129,0.9999999999999994
2021-05-28,-0.00023944666352211663,0.0,-0.00023944666352211663,0.9999999999999994
2021-06-01,-0.0002646780032671128,0.0,-0.0002646780032671128,0.9999999999999996
2021-06-02,-0.00034222692233034876,0.0,-0.00034222692233034876,0.9999999999999997
2021-06-03,-0.00043300811382572394,0.0,-0.00043300811382572394,0.9999999999999997
2021-06-04,0.00023393506880106245,0.0,0.00023393506880106245,0.9999999999999996
2021-06-07,-0.000458824279950409,0.0,-0.000458824279950409,0.9999999999999998
2021-06-08,-4.3518697162834636e-05,0.0,-4.3518697162834636e-05,0.9999999999999996
2021-06-09,-0.00013103272748789257,0.0,-0.00013103272748789257,0.9999999999999996
2021-06-10,-1.8758866605489313e-05,0.0,-1.8758866605489313e-05,0.9999999999999996
2021-06-11,-0.0004740007662000477,0.0,-0.0004740007662000477,0.9999999999999997
2021-06-14,-0.00023234245769141327,0.0,-0.00023234245769141327,0.9999999999999997
2021-06-15,-5.750532484556086e-06,0.0,-5.750532484556086e-06,0.9999999999999998
2021-06-16,-0.00018757458362145043,0.0,-0.00018757458362145043,0.9999999999999997
2021-06-17,-0.001043206061919565,0.0,-0.001043206061919565,0.9999999999999996
2021-06-18,-0.0006838326617917426,0.0,-0.0006838326617917426,0.9999999999999997
2021-06-21,0.00019253021730103546,0.0,0.00019253021730103546,0.9999999999999996
2021-06-22,-0.00029590017329232427,0.0,-0.00029590017329232427,0.9999999999999994
2021-06-23,-0.00020374648526572532,0.0,-0.00020374648526572532,0.9999999999999994
2021-06-24,6.089439307233517e-05,0.0,6.089439307233517e-05,0.9999999999999994
2021-06-25,-8.974557453899552e-05,0.0,-8.974557453899552e-05,0.9999999999999992
2021-06-28,-0.00024839050310331956,0.0,-0.00024839050310331956,0.9999999999999993
2021-06-29,-0.00033537382623110787,0.0,-0.00033537382623110787,0.9999999999999993
2021-06-30,6.81031153363429e-05,0.0,6.81031153363429e-05,0.9999999999999993
2021-07-01,-0.00018680584338272933,0.0,-0.00018680584338272933,0.9999999999999993
2021-07-02,-0.0003824138098348824,0.0,-0.0003824138098348824,0.9999999999999992
2021-07-06,-0.00035343345927177263,5.755759547829419e-07,-0.0003540090352265556,1.0
2021-07-07,-0.0007522697515450979,0.0,-0.0007522697515450979,1.0
2021-07-08,-0.00013883943458048098,0.0,-0.00013883943458048098,1.0
2021-07-09,0.00027216541779274094,0.0,0.00027216541779274094,1.0
2021-07-12,-0.0003260928509939611,0.0,-0.0003260928509939611,0.9999999999999999
2021-07-13,-0.0004886606312447542,0.0,-0.0004886606312447542,1.0
2021-07-14,-0.00060348656057714,0.0,-0.00060348656057714,1.0
2021-07-15,-0.0002424495037072866,0.0,-0.0002424495037072866,1.0000000000000002
2021-07-16,-0.00025464459032838714,0.0,-0.00025464459032838714,1.0
2021-07-19,0.00016332190993212188,0.0,0.00016332190993212188,1.0000000000000002
2021-07-20,0.0007364014813114546,0.0,0.0007364014813114546,1.0
2021-07-21,0.0003934519889449234,0.0,0.0003934519889449234,1.0000000000000002
2021-07-22,-0.00024068468987112538,0.0,-0.00024068468987112538,1.0
2021-07-23,-0.00022253004928568689,0.0,-0.00022253004928568689,1.0000000000000002
2021-07-26,6.44349895787708e-05,0.0,6.44349895787708e-05,1.0
2021-07-27,-0.00024153112388378058,0.0,-0.00024153112388378058,1.0
2021-07-28,0.00016345956245357,0.0,0.00016345956245357,1.0
2021-07-29,-0.0004315741268702303,0.0,-0.0004315741268702303,1.0
2021-07-30,-0.00027901533860651986,0.0,-0.00027901533860651986,1.0
2021-08-02,-0.00014412781870313962,0.0,-0.00014412781870313962,1.0
2021-08-03,-0.0001995458360812459,0.0,-0.0001995458360812459,1.0
2021-08-04,-0.00041738820640868624,0.0,-0.00041738820640868624,1.0
2021-08-05,0.0004240404513088108,0.0,0.0004240404513088108,1.0
2021-08-06,0.00016452346672444026,0.0,0.00016452346672444026,1.0000000000000002
2021-08-09,-0.0001911744738727671,0.0,-0.0001911744738727671,1.0000000000000002
2021-08-10,-0.0004239458733272182,0.0,-0.0004239458733272182,1.0000000000000002
2021-08-11,-0.0002341422059529796,0.0,-0.0002341422059529796,1.0000000000000002
2021-08-12,-0.00027542033616031195,0.0,-0.00027542033616031195,1.0
2021-08-13,-0.00019725699818603148,0.0,-0.00019725699818603148,1.0000000000000002
2021-08-16,-0.00023786876043963207,0.0,-0.00023786876043963207,1.0000000000000002
2021-08-17,-0.00011057062003333803,0.0,-0.00011057062003333803,1.0000000000000002
2021-08-18,-6.389649048603704e-05,0.0,-6.389649048603704e-05,1.0000000000000004
2021-08-19,-0.0002817859684342653,0.0,-0.0002817859684342653,1.0000000000000002
2021-08-20,-0.0003293455330767144,0.0,-0.0003293455330767144,1.0000000000000002
2021-08-23,-0.0002314494542079558,0.0,-0.0002314494542079558,1.0000000000000004
2021-08-24,-4.010911770670523e-05,0.0,-4.010911770670523e-05,1.0000000000000004
2021-08-25,-0.00028234093871734036,0.0,-0.00028234093871734036,1.0000000000000002
2021-08-26,-0.00019576625926602623,0.0,-0.00019576625926602623,1.0000000000000002
2021-08-27,-0.00014500457574792198,0.0,-0.00014500457574792198,1.0000000000000002
2021-08-30,-0.00014792696500146913,0.0,-0.00014792696500146913,1.0000000000000002
2021-08-31,-0.00030826809962493254,0.0,-0.00030826809962493254,1.0000000000000002
2021-09-01,-6.843003200871731e-05,0.0,-6.843003200871731e-05,1.0000000000000002
2021-09-02,-0.00055814321682248,0.0,-0.00055814321682248,1.0000000000000002
2021-09-03,-0.00016439315033560826,0.0,-0.00016439315033560826,1.0
2021-09-07,-0.000403078985075271,0.0,-0.000403078985075271,1.0
2021-09-08,0.00011060047111659421,0.0,0.00011060047111659421,1.0000000000000002
2021-09-09,-0.00015288004964792532,0.0,-0.00015288004964792532,1.0000000000000002
2021-09-10,-7.047004319812349e-05,0.0,-7.047004319812349e-05,1.0000000000000002
2021-09-13,-0.00037829399619274736,0.0,-0.00037829399619274736,1.0000000000000002
2021-09-14,2.0212681323718325e-05,0.0,2.0212681323718325e-05,1.0000000000000002
2021-09-15,-0.00020065795533731937,0.0,-0.00020065795533731937,1.0
2021-09-16,0.0001379706672444194,0.0,0.0001379706672444194,1.0000000000000002
2021-09-17,-8.179424237507152e-05,0.0,-8.179424237507152e-05,1.0000000000000002
2021-09-20,-0.00013912224531866972,0.0,-0.00013912224531866972,1.0000000000000002
2021-09-21,-0.0001825049363413156,0.0,-0.0001825049363413156,1.0
2021-09-22,-0.0005266744301203315,0.0,-0.0005266744301203315,1.0
2021-09-23,1.3185651090379355e-05,0.0,1.3185651090379355e-05,1.0000000000000002
2021-09-24,-0.00021955484081686292,0.0,-0.00021955484081686292,1.0000000000000002
2021-09-27,-0.0005391842027854035,0.0,-0.0005391842027854035,1.0
2021-09-28,-0.00042854553022818754,0.0,-0.00042854553022818754,1.0000000000000002
2021-09-29,-0.0002530751492178605,0.0,-0.0002530751492178605,1.0000000000000004
2021-09-30,0.0002537456899286921,0.0,0.0002537456899286921,1.0000000000000004
2021-10-01,-0.0005920033875914237,0.0,-0.0005920033875914237,1.0000000000000002
2021-10-04,-0.0006636257287072,3.503882881882581e-07,-0.0006639761169953882,1.0
2021-10-05,6.404999566237362e-05,0.0,6.404999566237362e-05,1.0
2021-10-06,-0.0001556289854726287,0.0,-0.0001556289854726287,1.0
2021-10-07,-8.025954158553857e-05,0.0,-8.025954158553857e-05,1.0
2021-10-08,-0.000650138175758021,0.0,-0.000650138175758021,1.0
2021-10-11,-0.0005540025719459668,0.0,-0.0005540025719459668,1.0
2021-10-12,9.232664397871676e-06,0.0,9.232664397871676e-06,0.9999999999999998
2021-10-13,-0.00016674068763731262,0.0,-0.00016674068763731262,0.9999999999999998
2021-10-14,0.000123746203834065,0.0,0.000123746203834065,0.9999999999999998
2021-10-15,-0.0002318091421530167,0.0,-0.0002318091421530167,0.9999999999999997
2021-10-18,3.866236024107108e-05,0.0,3.866236024107108e-05,0.9999999999999996
2021-10-19,0.000154436263053342,0.0,0.000154436263053342,0.9999999999999996
2021-10-20,-0.00020260767667879402,0.0,-0.00020260767667879402,0.9999999999999994
2021-10-21,-0.0003423052115286346,0.0,-0.0003423052115286346,0.9999999999999994
2021-10-22,-0.00022200308684649958,0.0,-0.00022200308684649958,0.9999999999999996
2021-10-25,-0.0003773029481929771,0.0,-0.0003773029481929771,0.9999999999999996
2021-10-26,0.00014049616964259047,0.0,0.00014049616964259047,0.9999999999999993
2021-10-27,2.103666787155593e-05,0.0,2.103666787155593e-05,0.9999999999999996
2021-10-28,-0.0003031216244329969,0.0,-0.0003031216244329969,0.9999999999999996
2021-10-29,-0.00036785432611188324,0.0,-0.00036785432611188324,0.9999999999999998
2021-11-01,-0.00026567479041889356,0.0,-0.00026567479041889356,0.9999999999999998
2021-11-02,-0.00020033341425079637,0.0,-0.00020033341425079637,0.9999999999999997
2021-11-03,-0.0004947548298337739,0.0,-0.0004947548298337739,0.9999999999999997
2021-11-04,-0.00017399331855385257,0.0,-0.00017399331855385257,0.9999999999999998
2021-11-05,0.00017127562300424582,0.0,0.00017127562300424582,0.9999999999999997
2021-11-08,0.00040251142480880313,0.0,0.00040251142480880313,0.9999999999999996
2021-11-09,0.00014881828808621753,0.0,0.00014881828808621753,0.9999999999999997
2021-11-10,-0.0002610334999465546,0.0,-0.0002610334999465546,0.9999999999999997
2021-11-11,-5.180517813682663e-05,0.0,-5.180517813682663e-05,0.9999999999999997
2021-11-12,-2.2615252696276203e-05,0.0,-2.2615252696276203e-05,0.9999999999999997
2021-11-15,-0.00012350101115200665,0.0,-0.00012350101115200665,0.9999999999999998
2021-11-16,-7.36277575784469e-05,0.0,-7.36277575784469e-05,0.9999999999999998
2021-11-17,-0.00017112009076026438,0.0,-0.00017112009076026438,0.9999999999999999
2021-11-18,-0.0002669140227424748,0.0,-0.0002669140227424748,0.9999999999999998
2021-11-19,-0.00011892876353295452,0.0,-0.00011892876353295452,0.9999999999999996
2021-11-22,-0.0007132933596184404,0.0,-0.0007132933596184404,0.9999999999999997
2021-11-23,-0.0007707781608961124,0.0,-0.0007707781608961124,0.9999999999999998
2021-11-24,-4.888373694617142e-05,0.0,-4.888373694617142e-05,0.9999999999999997
2021-11-26,-0.00017211979393301662,0.0,-0.00017211979393301662,0.9999999999999997
2021-11-29,-0.0004286428843634617,0.0,-0.0004286428843634617,0.9999999999999998
2021-11-30,-0.0002449633990076012,0.0,-0.0002449633990076012,0.9999999999999998
2021-12-01,-0.0010286144841880262,0.0,-0.0010286144841880262,0.9999999999999998
2021-12-02,0.00015313821833995228,0.0,0.00015313821833995228,0.9999999999999998
2021-12-03,-0.000942556117858395,0.0,-0.000942556117858395,0.9999999999999998
2021-12-06,-0.000444369980859899,0.0,-0.000444369980859899,0.9999999999999999
2021-12-07,0.0005995463088096199,0.0,0.0005995463088096199,0.9999999999999999
2021-12-08,-5.4589955604393456e-05,0.0,-5.4589955604393456e-05,1.0
2021-12-09,-0.0006089414830081325,0.0,-0.0006089414830081325,1.0
2021-12-10,-0.00010520285936261114,0.0,-0.00010520285936261114,1.0
2021-12-13,-0.0002721793273745069,0.0,-0.0002721793273745069,1.0
2021-12-14,-0.0003043779994229501,0.0,-0.0003043779994229501,1.0000000000000002
2021-12-15,3.949575810745535e-05,0.0,3.949575810745535e-05,1.0000000000000002
2021-12-16,-0.0010434704424935053,0.0,-0.0010434704424935053,1.0000000000000002
2021-12-17,-0.00011337636204172762,0.0,-0.00011337636204172762,1.0000000000000002
2021-12-20,-0.0003597992300896097,0.0,-0.0003597992300896097,1.0
2021-12-21,0.00014204182037198327,0.0,0.00014204182037198327,1.0000000000000002
2021-12-22,7.086412673646631e-06,0.0,7.086412673646631e-06,1.0000000000000002
2021-12-23,-3.9688459722872065e-05,0.0,-3.9688459722872065e-05,1.0000000000000004
2021-12-27,0.0002087019905153736,0.0,0.0002087019905153736,1.0000000000000002
2021-12-28,-0.0002682688910984418,0.0,-0.0002682688910984418,1.0000000000000002
2021-12-29,-0.00020655779304747972,0.0,-0.00020655779304747972,1.0000000000000002
2021-12-30,6.626445864909214e-05,0.0,6.626445864909214e-05,1.0
2021-12-31,-0.00016826092883438998,0.0,-0.00016826092883438998,1.0
2022-01-03,6.887316164374002e-05,2.163329460188615e-06,6.670983218355141e-05,1.0
2022-01-04,-0.000721339544052326,0.0,-0.000721339544052326,0.9999999999999999
2022-01-05,-0.000521403585970395,0.0,-0.000521403585970395,0.9999999999999999
2022-01-06,-0.00014700017988084904,0.0,-0.00014700017988084904,0.9999999999999999
2022-01-07,-0.0006894375140161651,0.0,-0.0006894375140161651,1.0
2022-01-10,1.1272427346310037e-05,0.0,1.1272427346310037e-05,1.0
2022-01-11,-0.0001526647505516614,0.0,-0.0001526647505516614,1.0
2022-01-12,-0.00024193503968149695,0.0,-0.00024193503968149695,1.0
2022-01-13,-0.0010137953277782872,0.0,-0.0010137953277782872,1.0
2022-01-14,-0.0006265653281527067,0.0,-0.0006265653281527067,1.0
2022-01-18,-0.00045214322323903756,0.0,-0.00045214322323903756,1.0
2022-01-19,0.0004939746789154688,0.0,0.0004939746789154688,1.0
2022-01-20,0.000267481877426113,0.0,0.000267481877426113,1.0
2022-01-21,-0.00030812957068262093,0.0,-0.00030812957068262093,0.9999999999999999
2022-01-24,0.0002772228162693914,0.0,0.0002772228162693914,0.9999999999999998
2022-01-25,-0.00040605525258208806,0.0,-0.00040605525258208806,1.0
2022-01-26,-0.00034028352804808083,0.0,-0.00034028352804808083,1.0
2022-01-27,0.00011132050324946728,0.0,0.00011132050324946728,0.9999999999999999
2022-01-28,7.088178577050516e-05,0.0,7.088178577050516e-05,1.0
2022-01-31,0.0004552487937125849,0.0,0.0004552487937125849,1.0
2022-02-01,-0.00014790469347285577,0.0,-0.00014790469347285577,1.0
2022-02-02,0.0002901588560469719,0.0,0.0002901588560469719,1.0
2022-02-03,-0.00032403148222678304,0.0,-0.00032403148222678304,1.0
2022-02-04,-0.0002579847714086112,0.0,-0.0002579847714086112,1.0
2022-02-07,-0.0004275814677092844,0.0,-0.0004275814677092844,1.0
2022-02-08,-0.0006102169326002752,0.0,-0.0006102169326002752,1.0
2022-02-09,5.059493833625085e-05,0.0,5.059493833625085e-05,1.0
2022-02-10,-0.00040493456078640047,0.0,-0.00040493456078640047,1.0
2022-02-11,-0.00044854763460779897,0.0,-0.00044854763460779897,1.0
2022-02-14,-6.535616501620521e-05,0.0,-6.535616501620521e-05,1.0
2022-02-15,-0.0008649680745276759,0.0,-0.0008649680745276759,1.0000000000000002
2022-02-16,-0.00045373873072443373,0.0,-0.00045373873072443373,1.0
2022-02-17,6.420391758481012e-05,0.0,6.420391758481012e-05,1.0
2022-02-18,0.00022400802156518493,0.0,0.00022400802156518493,0.9999999999999999
2022-02-22,-0.00020167899671461146,0.0,-0.00020167899671461146,1.0
2022-02-23,-9.668799539468602e-05,0.0,-9.668799539468602e-05,1.0
2022-02-24,0.00016225815498022573,0.0,0.00016225815498022573,0.9999999999999998
2022-02-25,-0.0002420539750441204,0.0,-0.0002420539750441204,0.9999999999999998
2022-02-28,-0.0002666255539126331,0.0,-0.0002666255539126331,0.9999999999999998
2022-03-01,-0.000529526520628622,0.0,-0.000529526520628622,0.9999999999999998
2022-03-02,0.00015736987577138508,0.0,0.00015736987577138508,0.9999999999999999
2022-03-03,-0.0005924620067600335,0.0,-0.0005924620067600335,0.9999999999999999
2022-03-04,-0.001108844050173809,0.0,-0.001108844050173809,0.9999999999999999
2022-03-07,-0.0011285580651331528,0.0,-0.0011285580651331528,0.9999999999999998
2022-03-08,0.0016868754289475682,0.0,0.0016868754289475682,0.9999999999999999
2022-03-09,-4.4763171405048864e-06,0.0,-4.4763171405048864e-06,0.9999999999999998
2022-03-10,-0.0001578994426050026,0.0,-0.0001578994426050026,0.9999999999999998
2022-03-11,1.059345149673621e-05,0.0,1.059345149673621e-05,0.9999999999999998
2022-03-14,-7.229584819077013e-05,0.0,-7.229584819077013e-05,0.9999999999999999
2022-03-15,-9.614486541625791e-05,0.0,-9.614486541625791e-05,0.9999999999999999
2022-03-16,0.00020784073953140285,0.0,0.00020784073953140285,1.0
2022-03-17,-0.00030230954510347013,0.0,-0.00030230954510347013,0.9999999999999999
2022-03-18,-0.0005069915231302893,0.0,-0.0005069915231302893,0.9999999999999999
2022-03-21,-4.0876723280298765e-05,0.0,-4.0876723280298765e-05,0.9999999999999998
2022-03-22,4.006777221292023e-05,0.0,4.006777221292023e-05,0.9999999999999999
2022-03-23,-0.00031212777796513463,0.0,-0.00031212777796513463,0.9999999999999998
2022-03-24,-9.012221159320088e-05,0.0,-9.012221159320088e-05,0.9999999999999999
2022-03-25,-6.660083872948102e-05,0.0,-6.660083872948102e-05,1.0
2022-03-28,-0.0006621855990306427,0.0,-0.0006621855990306427,1.0
2022-03-29,0.00022341809775219568,0.0,0.00022341809775219568,0.9999999999999999
2022-03-30,-0.0007899194703842915,0.0,-0.0007899194703842915,0.9999999999999998
2022-03-31,-0.0005193880331418565,0.0,-0.0005193880331418565,0.9999999999999998
2022-04-01,-0.0007857950594996217,0.0,-0.0007857950594996217,0.9999999999999998
2022-04-04,-0.00029943675303285996,5.051362190222897e-07,-0.0002999418892518822,1.0
2022-04-05,-0.0007969800590106605,0.0,-0.0007969800590106605,1.0000000000000002
2022-04-06,-0.0002886484735215883,0.0,-0.0002886484735215883,1.0000000000000002
2022-04-07,-0.00023433857675968177,0.0,-0.00023433857675968177,1.0000000000000002
2022-04-08,-0.00010541897569759886,0.0,-0.00010541897569759886,1.0
2022-04-11,0.00018037436898186358,0.0,0.00018037436898186358,1.0000000000000002
2022-04-12,-4.225979578600029e-05,0.0,-4.225979578600029e-05,1.0000000000000002
2022-04-13,0.00015922858143865458,0.0,0.00015922858143865458,1.0000000000000002
2022-04-14,-0.00013894818963961885,0.0,-0.00013894818963961885,1.0000000000000002
2022-04-18,-0.00016485627381877078,0.0,-0.00016485627381877078,1.0000000000000002
2022-04-19,-0.00020594437883632644,0.0,-0.00020594437883632644,1.0000000000000002
2022-04-20,5.242688826737563e-05,0.0,5.242688826737563e-05,1.0000000000000002
2022-04-21,-0.000398816027727179,0.0,-0.000398816027727179,1.0000000000000002
2022-04-22,0.00024315335267879922,0.0,0.00024315335267879922,1.0000000000000002
