session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover,long_pnl,short_pnl,cost_drag
2021-03-29,0.00013690508403656969,8.77904669998692e-05,3.892271081207009e-05,1.0191906224630403e-05,0.3157064321423463,-2.42861286636753e-17,0.25000000999999944,-0.0006112500090157167,0.0007481550930522862,0.00012671317781193928
2021-03-30,0.0011848374613689892,0.0,1.2912613133785569e-05,0.0011719248482352036,0.31434382327750915,0.00013690368872698155,0.0,0.0006341224885047674,0.0005507149728642219,1.2912613133785569e-05
2021-03-31,-0.0004902137777814692,0.0,1.2852286974977942e-05,-0.0005030660647564471,0.31405917703976055,0.0013201939819640213,0.0,-0.00022298297416623074,-0.0002672308036152385,1.2852286974977942e-05
2021-04-01,-0.000640457136273526,8.777266423828315e-05,1.368115729283216e-05,-0.0007419109578046413,0.33290816079224916,-1.5265566588595902e-16,0.2500000099999995,0.0016155454193282396,-0.0022560025556017664,0.00010145382153111532
2021-04-05,-0.0006674646432797652,0.0,5.5507510271774564e-05,-0.0007229721535515398,0.33702975483539777,-0.0006409326512308404,0.0,0.0016837858263707064,-0.002351250469650472,5.5507510271774564e-05
2021-04-06,0.0007929967465014593,0.0,1.408031070375475e-05,0.0007789164357977045,0.341311549877666,-0.0013093439136996274,0.0,0.000501377226484972,0.00029161952001648724,1.408031070375475e-05
2021-04-07,0.0002635853838654653,8.777158783469548e-05,1.2401131143128636e-05,0.0001634126648876412,0.30176085781613027,9.71445146547012e-17,0.2500000099999992,-0.00022412501802201965,0.00048771040188748497,0.00010017271897782412
2021-04-08,-0.0009454465922625476,0.0,1.2359025735341302e-05,-0.0009578056179978889,0.3009998352110182,0.00026354231771311826,0.0,-6.999936317661344e-05,-0.000875447229085934,1.2359025735341302e-05
2021-04-09,6.976860006957644e-05,0.0,1.244289817989637e-05,5.732570188968007e-05,0.30209463101167744,-0.0006825580324675423,0.0,0.001018859195605042,-0.0009490905955354655,1.244289817989637e-05
2021-04-12,-0.00016314671680144307,8.778406909916497e-05,4.072065559450295e-05,-0.000291651441495111,0.3302897620443021,3.5388358909926865e-16,0.25000000999999983,-5.547561043154577e-05,-0.00010767110636989731,0.0001285047246936679
2021-04-13,-0.0006137505622052121,0.0,1.3586364027463214e-05,-0.0006273369262326753,0.3304383303556139,-0.00016319431265762047,0.0,-0.00024973577359431535,-0.00036401478861089665,1.3586364027463214e-05
2021-04-14,0.0006685714261093505,0.0,1.3624830410414767e-05,0.0006549465956989357,0.33076010739972694,-0.0007774325870323305,0.0,0.00036519640119121326,0.00030337502491813715,1.3624830410414767e-05
2021-04-15,0.0006960653772304148,8.776283245841956e-05,1.2351825424951775e-05,0.0005959507193470435,0.3005610853404933,9.367506770274758e-17,0.25000000999999944,0.0017330132587647313,-0.0010369478815343163,0.00010011465788337134
2021-04-16,-0.0002775785015764506,0.0,1.242964656114525e-05,-0.00029000814813759585,0.3031503837915014,0.0006956508036336725,0.0,0.0004891877049433526,-0.0007667662065198034,1.242964656114525e-05
2021-04-19,-0.00045258517924389656,0.0,3.748887740331103e-05,-0.0004900740566472076,0.3044946436306817,0.000418193581603386,0.0,-0.0011438003385689953,0.000691215159325099,3.748887740331103e-05
2021-04-20,0.00043161932521661726,8.778621413507351e-05,1.3646604539321727e-05,0.000330186506542222,0.33206737712349554,2.229119666630197e-16,0.2500000099999995,-0.0014504904856685328,0.00188210981088515,0.00010143281867439524
2021-04-21,0.00016903354536991258,0.0,1.3487457205885722e-05,0.00015554608816402686,0.32862626886726665,0.000431476857380644,0.0,0.0020962030243391197,-0.001927169478969208,1.3487457205885722e-05
2021-04-22,-0.0007675087042875697,0.0,1.3643732468094483e-05,-0.0007811524367556642,0.33259790706719916,0.0006004170102333539,0.0,-0.0017139507864408923,0.0009464420821533228,1.3643732468094483e-05
2021-04-23,-0.00010251869316652034,8.77826887111165e-05,1.4836657230611768e-05,-0.00020513803910824862,0.3610253259448865,7.025630077706069e-17,0.2500000099999998,0.0018081529469044036,-0.0019106716400709232,0.00010261934594172827
2021-04-26,0.0005634103239699142,0.0,4.4990325432963564e-05,0.0005184199985369507,0.3648189887838504,-0.00010253972796517904,0.0,0.0009154681041477818,-0.0003520577801778677,4.4990325432963564e-05
2021-04-27,-0.0009966555594976831,0.0,1.5017925807151249e-05,-0.0010116734853048343,0.36589682643595045,0.0004606317952701097,0.0,-0.0005608929733385924,-0.00043576258615909085,1.5017925807151249e-05
2021-04-28,-0.0008176960138721323,8.77690121720282e-05,1.5454063413862572e-05,-0.0009209190894580231,0.3760488764039891,-1.3530843112619095e-16,0.2500000099999996,-0.0003893667489077745,-0.0004283292649643582,0.00010322307558589077
2021-04-29,4.830455128823895e-05,0.0,1.5503546070458715e-05,3.280100521778024e-05,0.37643450464130057,-0.000818449739861473,0.0,0.0009965964929181228,-0.000948291941629884,1.5503546070458715e-05
2021-04-30,0.00033613789156599266,0.0,1.558097680217896e-05,0.0003205569147638137,0.3783669822584893,-0.0007701199278654577,0.0,-0.0015343098094831975,0.001870447701049189,1.558097680217896e-05
2021-05-03,0.0001360485927923238,8.776923184711122e-05,4.4566282755514904e-05,3.7130781896976736e-06,0.3614820712391764,-1.3877787807814457e-17,0.25000000999999983,0.0008395583995052633,-0.0007035098067129395,0.0001323355146026261
2021-05-04,0.0005136256427086366,0.0,1.49131949351522e-05,0.0004987124477734844,0.363023791509672,0.00013604808763511417,0.0,-0.0005549260637585264,0.001068551706467163,1.49131949351522e-05
2021-05-05,0.00030562775491863937,0.0,1.4817978856990539e-05,0.0002908097760616488,0.36122016874490637,0.0006493498914699157,0.0,0.0007591720198550219,-0.00045354426493638246,1.4817978856990539e-05
2021-05-06,0.0008227591921208663,8.775099661803364e-05,1.388981400754429e-05,0.0007211183814952882,0.3379854741835782,4.718447854656915e-16,0.25000000999999955,0.0013676098805036842,-0.0005448506883828179,0.00010164081062557793
2021-05-07,-0.0003665460997740638,0.0,1.3924555003337473e-05,-0.00038047065477740124,0.33965300472742566,0.0008221663128804672,0.0,0.0015433017644524392,-0.0019098478642265032,1.3924555003337473e-05
2021-05-10,-0.00041100504649960884,0.0,4.22606653442064e-05,-0.00045326571184381523,0.34323674586554775,0.0004557936292069499,0.0,-0.0013475518174811793,0.00093654677098157,4.22606653442064e-05
2021-05-11,0.0014016807179872246,8.77777368508587e-05,1.2582065742469197e-05,0.0013013209153938967,0.3061635997334192,2.095545958979983e-15,0.2500000099999997,-0.0007954977541050461,0.002197178472092271,0.0001003598025933279
2021-05-12,-0.0003343187272211749,0.0,1.2385358405127114e-05,-0.000346704085626302,0.30277691357688596,0.0013998590521261834,0.0,-0.003686583031730191,0.0033522643045090176,1.2385358405127114e-05
2021-05-13,-0.0006097648356809111,0.0,1.21140298157843e-05,-0.0006218788654966954,0.2958406353976334,0.001065909880215394,0.0,0.0015559634494879877,-0.002165728285168898,1.21140298157843e-05
2021-05-14,-0.00014086474376404358,8.778893621861914e-05,1.4038287786831343e-05,-0.00024269196776949406,0.34159833614622964,2.662800535624399e-16,0.2500000099999996,0.003009944367837186,-0.0031508091116012283,0.00010182722400545049
2021-05-17,-0.0005816352448854339,0.0,4.2902187212467524e-05,-0.0006245374320979014,0.3478435084512099,-0.00014089893880449983,0.0,-0.0005548581523842368,-2.677709250119721e-05,4.2902187212467524e-05
2021-05-18,0.0007469143007118365,0.0,1.4311868225170287e-05,0.0007326024324866662,0.3475324744304783,-0.0007229857153320312,0.0,-0.0009013691982161083,0.0016482834989279447,1.4311868225170287e-05
2021-05-19,0.00011416707148594965,8.777733102393355e-05,1.1592749535953091e-05,1.4796990926063014e-05,0.2820902387081912,-6.531233887052679e-16,0.2500000099999997,-0.000489582297899628,0.0006037493693855779,9.937008055988663e-05
2021-05-20,0.00033659411015422717,0.0,1.1542955499105399e-05,0.00032505115465512175,0.2809927491937459,0.0001141653821811724,0.0,0.0014654252200197659,-0.0011288311098655388,1.1542955499105399e-05
2021-05-21,-0.0002733540009192505,0.0,1.1631955157817486e-05,-0.00028498595607706796,0.28349485519361173,0.0004506130200529236,0.0,3.8970753360312896e-05,-0.00031232475427956334,1.1631955157817486e-05
2021-05-24,0.0003392445846813243,8.773506047644728e-05,4.025621006875211e-05,0.0002112533141361249,0.32652259277987816,1.734723475976807e-17,0.25000000999999994,0.0013571583607179876,-0.0010179137760366632,0.0001279912705451994
2021-05-25,0.0003565819132646985,0.0,1.3499549011091716e-05,0.00034308236425360675,0.32882819886984016,0.00033917293327512255,0.0,-0.00026946650371216464,0.0006260484169768629,1.3499549011091716e-05
2021-05-26,-0.00027854379690544584,0.0,1.3443480755658192e-05,-0.000291987277661104,0.327820214614871,0.0006955162271882268,0.0,0.00040283161348467575,-0.000681375410390122,1.3443480755658192e-05
2021-05-27,-0.000946549357130282,8.774634334916455e-05,1.3259075861742513e-05,-0.001047554776341189,0.3226375126357343,-1.5265566588595902e-16,0.2500000099999996,0.000261741496598546,-0.001208290853728828,0.00010100541921090706
2021-05-28,0.0005332690698703771,0.0,1.337239575580644e-05,0.0005198966741145706,0.32444742143205446,-0.0009475419592356142,0.0,0.00026034648484181465,0.00027292258502856274,1.337239575580644e-05
2021-06-01,-0.00183697145257786,0.0,5.337210706910997e-05,-0.0018903435596469699,0.3242662603815677,-0.0004140576221845615,0.0,-0.0007094787061200266,-0.0011274927464578336,5.337210706910997e-05
2021-06-02,0.0008042774333823823,8.774440045225619e-05,1.63727224529053e-05,0.0007001603104772209,0.39840291302069564,5.204170427930421e-17,0.25000000999999994,0.0006499563303968925,0.00015432110298548983,0.00010411712290516148
2021-06-03,-0.0014137054123304917,0.0,1.6348591891457928e-05,-0.0014300540042219497,0.3986194507297218,0.0008037147042455721,0.0,-0.000957073544756854,-0.0004566318675736378,1.6348591891457928e-05
2021-06-04,0.0008670113937240057,0.0,1.640958987754587e-05,0.0008506018038464598,0.39868915607662586,-0.0006108642769902702,0.0,0.0016440853078421717,-0.0007770739141181668,1.640958987754587e-05
2021-06-07,-0.00025320119330094577,8.774216987288673e-05,4.18695513149573e-05,-0.00038281291448878977,0.33960858288798695,-3.122502256758253e-17,0.2500000099999991,-0.0005455265862037489,0.00029232539290280303,0.00012961172118784403
2021-06-08,-0.00038883634243362355,0.0,1.3937825940133402e-05,-0.00040277416837375694,0.33890046638413857,-0.0002532981591075109,0.0,2.4462832760003805e-05,-0.0004132991751936272,1.3937825940133402e-05
2021-06-09,0.0005472864428719959,0.0,1.3977425481279021e-05,0.0005333090173907169,0.339474960136845,-0.0006423932409445124,0.0,-0.0005651554199354886,0.0011124418628074844,1.3977425481279021e-05
2021-06-10,-0.00019270102745915107,8.772246794619798e-05,1.2731170850326527e-05,-0.0002931546662556756,0.30979182402461225,8.326672684688674e-17,0.2500000099999997,0.0002134068766689235,-0.0004061079041280745,0.00010045363879652452
2021-06-11,-0.00011595535856554252,0.0,1.2768292666748045e-05,-0.00012872365123229055,0.3105023640223058,-0.0001927575352299732,0.0,0.0003692266626668612,-0.0004851820212324037,1.2768292666748045e-05
2021-06-14,-0.00017779401782100118,0.0,3.8429458703526945e-05,-0.00021622347652452812,0.3113968568466007,-0.000308752637562356,0.0,-0.0005372178208747348,0.0003594238030537335,3.8429458703526945e-05
2021-06-15,0.00012848447964183647,8.771630835698747e-05,1.448747405318188e-05,2.6280697231667122e-05,0.3525285352940918,-5.629177679544739e-16,0.2500000099999995,6.53746377957661e-05,6.310984184607036e-05,0.00010220378241016935
2021-06-16,0.00026072388981359675,0.0,1.4481906348297082e-05,0.00024624198346529967,0.35252153557829735,0.0001284811030683019,0.0,-0.000879983771357701,0.0011407076611712978,1.4481906348297082e-05
2021-06-17,-0.002099804193319319,0.0,1.4384607459955899e-05,-0.002114188800779275,0.3504145573701264,0.00038910917786616657,0.0,-0.002214781386543215,0.00011497719322389558,1.4384607459955899e-05
2021-06-18,-0.0020813687035320266,8.772725312744044e-05,1.6971266454338232e-05,-0.0021860672231138055,0.41296748372223,-3.7383290907300193e-16,0.2500000099999994,-0.004095771499762137,0.00201440279623011,0.00010469851958177868
2021-06-21,0.001776610242226516,0.0,5.052755393318774e-05,0.0017260826882933282,0.4077486754408871,-0.0020859286838579355,0.0,0.004557154624991882,-0.002780544382765368,5.052755393318774e-05
2021-06-22,-0.0007395705764143659,0.0,1.7041640591398186e-05,-0.0007566122170057641,0.41437113560494826,-0.0003087854524076259,0.0,0.00035417110566642295,-0.0010937416820807886,1.7041640591398186e-05
2021-06-23,0.000418673104443568,8.77203420517677e-05,1.7726615595016734e-05,0.0003132261467967836,0.4313476461454072,2.862293735361732e-17,0.2500000099999997,9.820267121746307e-05,0.00032047043322610473,0.00010544695764678443
2021-06-24,0.0005624162360660645,0.0,1.7694733106339612e-05,0.0005447215029597249,0.43099038092707426,0.00041854200614373574,0.0,0.001631310742150976,-0.0010688945060849109,1.7694733106339612e-05
2021-06-25,0.0008632657908865797,0.0,1.7772906165147254e-05,0.0008454928847214325,0.43345447420265787,0.0009804241840747204,0.0,0.001696464495561843,-0.0008331987046752624,1.7772906165147254e-05
2021-06-28,-0.0014631242868981043,8.77054106742556e-05,4.3645342927612474e-05,-0.0015944750404999724,0.35401222596841253,2.203098814490545e-16,0.25000000999999955,-0.0011897133685593755,-0.00027341091833872855,0.00013135075360186808
2021-06-29,-0.0005650934858739176,0.0,1.4594189844254889e-05,-0.0005796876757181726,0.3536598252824322,-0.001465460927770038,0.0,-0.00035221534777710054,-0.00021287813809681703,1.4594189844254889e-05
2021-06-30,0.0008371722911135759,0.0,1.4620161805138562e-05,0.0008225521293084374,0.35372553840795384,-0.0020317321837512343,0.0,0.0008296005223377824,7.571768775793477e-06,1.4620161805138562e-05
2021-07-01,0.00030569390273335975,8.770393735542385e-05,1.2076236254148227e-05,0.00020591372912378766,0.2938550821842737,7.112366251504909e-17,0.2500000099999995,0.0009183443629106306,-0.0006126504601772706,9.978017360957208e-05
2021-07-02,-0.0005419270917301731,0.0,1.2124094568966622e-05,-0.0005540511862991398,0.2953252654806421,0.00030563096912084205,0.0,0.00041796204784288305,-0.0009598891395730559,1.2124094568966622e-05
2021-07-06,-0.0010620845910021355,0.0,4.8839017582588324e-05,-0.0011109236085847238,0.2968675965120793,-0.000236427115333053,0.0,-0.0014278101962615344,0.00036572560525939893,4.8839017582588324e-05
2021-07-07,-0.0014467847028930506,8.770663402448483e-05,1.5240701476075496e-05,-0.0015497320383936108,0.3708570692511704,1.6479873021779667e-17,0.2500000099999999,-0.0004650235421547086,-0.0009817611607383417,0.00010294733550056032
2021-07-08,-0.00044000109590031653,0.0,1.5345175083680314e-05,-0.0004553462709839968,0.37195023005796274,-0.0014490303115915065,0.0,-0.002233791768618131,0.0017937906727178126,1.5345175083680314e-05
2021-07-09,0.0018274272652232082,0.0,1.5204663620749158e-05,0.001812222601602459,0.36809025614214663,-0.0018898919627496295,0.0,0.0036964148502664613,-0.0018689875850432535,1.5204663620749158e-05
2021-07-12,-4.185878658586559e-05,8.771130024340033e-05,3.395279713682712e-05,-0.00016352288396609302,0.27539491010982,1.9081958235744878e-17,0.25000000999999966,0.0003128242257019398,-0.00035468301228780544,0.00012166409738022745
2021-07-13,-0.0005180041582491526,0.0,1.134860683093425e-05,-0.0005293527650800868,0.27610756725349184,-4.18656325748331e-05,0.0,-0.0012495834045189854,0.0007315792462698335,1.134860683093425e-05
2021-07-14,-0.0004860340806125324,0.0,1.1294455781268864e-05,-0.0004973285363938013,0.2742715910277965,-0.0005601663164124804,0.0,-0.0004538919287806111,-3.2142151831921315e-05,1.1294455781268864e-05
2021-07-15,-0.0003585873262196056,8.770532213603676e-05,1.3839554441149026e-05,-0.00046013220279679133,0.3367624914012931,1.3270634591222574e-16,0.25000000999999983,-0.0005764697011780968,0.00021788237495849126,0.00010154487657718579
2021-07-16,-0.0007279405580102073,0.0,1.382800901298892e-05,-0.0007417685670231963,0.33612280024964564,-0.0003587523997514207,0.0,-0.0018832907787927832,0.0011553502207825755,1.382800901298892e-05
2021-07-19,0.00010512362581228542,0.0,4.1229729079667584e-05,6.389389673261783e-05,0.33333141401538835,-0.0010874996308044126,0.0,-0.0028821258480164562,0.0029872494738287423,4.1229729079667584e-05
2021-07-20,0.0021283318914964958,8.770744793172035e-05,1.2514604173972236e-05,0.0020281098393908036,0.3045220348999911,-1.3877787807814457e-17,0.2500000099999993,0.004322726558700094,-0.002194394667203599,0.0001002220521056926
2021-07-21,0.0016947661416052049,0.0,1.2669270706917215e-05,0.0016820968708982876,0.3104096113388969,0.002124024137244631,0.0,0.0029147216018600673,-0.0012199554602548616,1.2669270706917215e-05
2021-07-22,-0.0013298110280920241,0.0,1.2748097483831524e-05,-0.0013425591255758556,0.3140160829305026,0.003812377490602212,0.0,-0.0010081540139167174,-0.0003216570141753066,1.2748097483831524e-05
2021-07-23,-0.0012539208827665293,8.771574261718846e-05,1.5566203508784246e-05,-0.001357202828892502,0.37877761871374993,-1.2663481374630692e-16,0.25000000999999933,0.0007182925185365925,-0.0019722134013031222,0.0001032819461259727
2021-07-26,0.0017933767807815884,0.0,4.724903624685127e-05,0.0017461277445347371,0.3819865578705305,-0.0012556250205966327,0.0,0.0016369756409164008,0.00015640113986518765,4.724903624685127e-05
2021-07-27,6.747110583372528e-05,0.0,1.5709393253332877e-05,5.1761712580392406e-05,0.3827987169114103,0.0005368144136436229,0.0,-0.0005202015451223674,0.0005876726509560927,1.5709393253332877e-05
2021-07-28,0.0005429976599077498,8.771997060870973e-05,1.3881737321373495e-05,0.0004413959519776666,0.3377889414867559,9.159339953157541e-16,0.2500000099999997,0.00042139625722371226,0.00012160140268403739,0.00010160170793008323
2021-07-29,0.0001024129674726432,0.0,1.386562245591276e-05,8.854734501673044e-05,0.33793957118256257,0.0005427580886854123,0.0,0.001229103065412604,-0.0011266900979399611,1.386562245591276e-05
2021-07-30,-0.0011372830455321837,0.0,1.3956991266975755e-05,-0.0011512400367991594,0.34026523476277537,0.0006451139330320519,0.0,-0.001408957368696247,0.00027167432316406155,1.3956991266975755e-05
2021-08-02,5.230930120606568e-06,8.77288858490944e-05,4.844630851073179e-05,-0.00013094426423921961,0.3929533912537133,-9.540979117872439e-17,0.25000000999999944,-0.0005572466940295589,0.0005624776241501653,0.00013617519435982618
2021-08-03,-0.0004926974839346397,0.0,1.610464727716442e-05,-0.0005088021312118042,0.3918849820261714,5.231615170520933e-06,0.0,0.0012500682048961949,-0.0017427656888308342,1.610464727716442e-05
2021-08-04,-0.001883302664758643,0.0,1.625615946126397e-05,-0.001899558824219907,0.3950788328720604,-0.00048771401869625655,0.0,-0.0026972221459886435,0.000813919481230001,1.625615946126397e-05
2021-08-05,0.002273197664799512,8.772227886242358e-05,1.710332070874538e-05,0.002168372065228343,0.41618080391280443,1.249000902703301e-16,0.25000000999999994,0.0029238512765477555,-0.0006506536117482435,0.00010482559957116896
2021-08-06,0.0018447238450503048,0.0,1.711967725786151e-05,0.0018276041677924434,0.41884709246619456,0.002268279191564507,0.0,0.0016033897184769867,0.0002413341265733181,1.711967725786151e-05
2021-08-09,-0.00044181129471525986,0.0,5.120594053833245e-05,-0.0004930172352535923,0.4194425730634179,0.004105499808054747,0.0,-0.001076302487906288,0.0006344911931910275,5.120594053833245e-05
2021-08-10,0.000983840437445509,8.770902489081423e-05,1.616123669147535e-05,0.0008799701758632194,0.39325675949256683,-4.336808689942018e-17,0.2500000099999992,0.0014255235186302242,-0.00044168308118471483,0.00010387026158228958
2021-08-11,0.0010317152497988748,0.0,1.6183298590370217e-05,0.0010155319512085046,0.39477657448070924,0.0009829754483672987,0.0,0.0017158107786312464,-0.0006840955288323715,1.6183298590370217e-05
2021-08-12,-0.0013002704242543455,0.0,1.6223050593913072e-05,-0.0013164934748482585,0.39677354457626146,0.0020126467910433782,0.0,-0.0007201105567252156,-0.0005801598675291294,1.6223050593913072e-05
2021-08-13,-0.0008749453249919749,8.770997357587154e-05,1.686305304077226e-05,-0.0009795183516086187,0.4103342906587917,-3.8163916471489756e-17,0.2500000099999992,-0.00042525401646675593,-0.0004496913085252187,0.0001045730266166438
2021-08-16,0.00010193071919283851,0.0,5.074975222436362e-05,5.118096696847489e-05,0.41076107596288236,-0.0008758031902892909,0.0,0.0001082204292431329,-6.289710050294379e-06,5.074975222436362e-05
2021-08-17,-0.0005340795240699293,0.0,1.69162352479803e-05,-0.0005509957593179096,0.4108545581686052,-0.0007738328655821167,0.0,-0.0021514652056005873,0.001617385681530657,1.69162352479803e-05
2021-08-18,0.0004930434381352476,8.771355591221388e-05,1.5316656221389687e-05,0.000390013226001644,0.37270530138714925,1.700029006457271e-16,0.2500000099999994,-0.0012719100847058528,0.0017649535228411019,0.00010303021213360356
2021-08-19,-0.001429863838973842,0.0,1.5165676733772022e-05,-0.001445029515707614,0.36952431840809385,0.0004928512196413042,0.0,-0.0009344995559237472,-0.0004953642830500941,1.5165676733772022e-05
2021-08-20,-0.00023603698982409125,0.0,1.5228397089622903e-05,-0.00025126538691371415,0.36961929392451615,-0.000938368589641185,0.0,0.0010670496163620372,-0.0013030866061861292,1.5228397089622903e-05
2021-08-23,0.0002867789355375872,8.77107967688871e-05,4.54492030524247e-05,0.00015361893571627538,0.368643535869667,5.724587470723463e-17,0.25000000999999955,0.0019218075722262729,-0.001635028636688686,0.0001331599998213118
2021-08-24,0.0003335876241701501,0.0,1.5281772696495013e-05,0.0003183058514736551,0.3721432038356747,0.00028673488762936874,0.0,0.0009749994601098843,-0.0006414118359397336,1.5281772696495013e-05
2021-08-25,6.309035571768634e-05,0.0,1.5329611972339535e-05,4.776074374534681e-05,0.3736406831159398,0.0006201251223444375,0.0,0.0008594760324058395,-0.0007963856766881531,1.5329611972339535e-05
2021-08-26,-0.0004639334404206081,8.771181044035879e-05,1.4296238262478757e-05,-0.0005659414891234457,0.34787513105365,1.8865117801247777e-16,0.2500000099999996,-0.0013910319283433818,0.0009270984879227741,0.00010200804870283754
2021-08-27,0.00011196495356403756,0.0,1.4228090653570942e-05,9.773686291046662e-05,0.3457526764219464,-0.0004641961482798238,0.0,0.0018155739007590483,-0.0017036089471950111,1.4228090653570942e-05
2021-08-30,-0.0004951967113924786,0.0,4.310012744904725e-05,-0.0005382968388415258,0.34923772587016394,-0.0003521967721081551,0.0,-0.0002303702379627693,-0.0002648264734297094,4.310012744904725e-05
2021-08-31,0.0005600743129804061,8.771076429445112e-05,1.5184597669202089e-05,0.0004571789510167528,0.3694918766172508,5.4643789493269423e-17,0.25000000999999916,0.00013877538472214688,0.00042129892825825896,0.0001028953619636532
2021-09-01,-0.0005869786299734492,0.0,1.514304727756062e-05,-0.0006021216772510098,0.3690406354631111,0.0005598183758026469,0.0,-0.0006045253307534323,1.754670077998285e-05,1.514304727756062e-05
2021-09-02,-0.000364656805552186,0.0,1.5150727664528909e-05,-0.0003798075332167149,0.3686405298857352,-2.717661780149384e-05,0.0,0.0009501678189685227,-0.0013148246245207086,1.5150727664528909e-05
2021-09-03,-0.0009242473099371561,8.772288145827876e-05,1.596021557342668e-05,-0.0010279304069688616,0.38836524562004976,5.251875323519783e-16,0.25000000999999983,-0.0009438107085526372,1.9563398615481066e-05,0.00010368309703170544
2021-09-07,0.0005566853186749757,0.0,6.390011536301265e-05,0.0004927852033119631,0.3878005034422078,-0.0009251983494525076,0.0,-0.001281187629973137,0.0018378729486481127,6.390011536301265e-05
2021-09-08,0.00044003142543292903,0.0,1.5816176812273294e-05,0.0004242152486206557,0.3844919709095301,-0.0003683315224533579,0.0,0.00023499234695416286,0.00020503907847876628,1.5816176812273294e-05
2021-09-09,0.0003058959485682173,8.771663806668041e-05,1.3810843159290745e-05,0.00020436846734224614,0.33606385020940954,1.3851766955674805e-15,0.25000000999999966,-0.00018906912807805154,0.0004949650766462692,0.00010152748122597116
2021-09-10,-0.0006824318352958434,0.0,1.3767347486491347e-05,-0.0006961991827823347,0.3353112889504798,0.00030583344585701205,0.0,-0.001464021904498707,0.0007815900692028628,1.3767347486491347e-05
2021-09-13,0.002182887319976454,0.0,4.1137961835904e-05,0.00214174935814055,0.33329771857607415,-0.0003768607595916861,0.0,0.0015970481761441542,0.0005858391438322998,4.1137961835904e-05
2021-09-14,-2.9112631393086416e-05,8.772304935292614e-05,1.0757275214352043e-05,-0.0001275929559603646,0.26176036354923293,-1.695692197767329e-16,0.25000001,-0.0009660509256117996,0.0009369382942187135,9.848032456727818e-05
2021-09-15,-0.0005257661270360927,0.0,1.0681629488110819e-05,-0.0005364477565242035,0.2598905345309293,-2.9116346433960116e-05,0.0,0.0009423858770872055,-0.001468152004123298,1.0681629488110819e-05
2021-09-16,0.0003384694113518377,0.0,1.0808097495500738e-05,0.000327661313856337,0.26244185875848886,-0.0005551802986957567,0.0,0.00012344575992391196,0.00021502365142792585,1.0808097495500738e-05
2021-09-17,0.00011189723621483948,8.771639070856565e-05,1.0682245328846458e-05,1.3498600177427371e-05,0.2599346363352636,-2.3505503099485736e-16,0.25000000999999983,-0.0009696563104770118,0.0010815535466918511,9.839863603741211e-05
2021-09-20,0.00019759481378531528,0.0,3.177962256994992e-05,0.00016581519121536536,0.2578799454598172,0.0001118957257789403,0.0,-0.002089138236206209,0.002286733049991522,3.177962256994992e-05
2021-09-21,-0.0006661297008588721,0.0,1.040353179805909e-05,-0.0006765332326569313,0.2534620463159437,0.0003094392298391823,0.0,-0.0006118350120997562,-5.429468875911597e-05,1.040353179805909e-05
2021-09-22,0.00013074098012367185,8.771898306110221e-05,1.3954629618640159e-05,2.9067367443929482e-05,0.33956265405357733,6.245004513516506e-17,0.2500000099999994,0.0021118811194869363,-0.001981140139363264,0.00010167361267974238
2021-09-23,0.0012630392609304965,0.0,1.4117052709193886e-05,0.0012489222082213026,0.34364568643698934,0.00013073717993808062,0.0,0.00311239091391416,-0.001849351652983665,1.4117052709193886e-05
2021-09-24,3.56176231604533e-05,0.0,1.4251255505422812e-05,2.136636765503049e-05,0.3481725885257834,0.001392037893828288,0.0,0.00026354019950922185,-0.00022792257634876836,1.4251255505422812e-05
2021-09-27,0.0008527625178739523,8.772545343142959e-05,4.114766676157094e-05,0.0007238893976809519,0.33375329706607537,-1.1188966420050406e-16,0.2500000099999997,0.0008091297291589364,4.3632788715016636e-05,0.00012887312019300052
2021-09-28,0.000540491753161342,0.0,1.3702383653667092e-05,0.000526789369507675,0.3342768145645655,0.0008521456586662356,0.0,-0.002597752933290204,0.0031382446864515467,1.3702383653667092e-05
2021-09-29,-0.00022646282924522726,0.0,1.3437367072104961e-05,-0.0002399001963173322,0.32836783625939403,0.001391904171506645,0.0,0.00014725483957073903,-0.0003737176688159663,1.3437367072104961e-05
2021-09-30,-5.614092144795102e-05,8.773290674832022e-05,1.377303302534512e-05,-0.00015764686122161638,0.3351438036167308,-4.85722573273506e-16,0.25000001,-0.0022706344794568355,0.0022144935580088853,0.00010150593977366534
2021-10-01,-0.00011250491744966399,0.0,1.3593162775639357e-05,-0.00012609808022530334,0.3307108111006072,-5.6149773283949156e-05,0.0,0.0021380902509342504,-0.002250595168383914,1.3593162775639357e-05
2021-10-04,-0.00016076538502498238,0.0,4.1339642450864363e-05,-0.00020210502747584674,0.33514175725211814,-0.00016867596044840838,0.0,-0.0014914044662767715,0.0013306390812517876,4.1339642450864363e-05
2021-10-05,0.00041220451734869253,8.773442693339319e-05,1.3784076228504297e-05,0.0003106860141867951,0.3354125215602714,1.3010426069826053e-16,0.25000001,0.0017327034548593404,-0.0013204989375106481,0.00010151850316189748
2021-10-06,0.0003821771164771617,0.0,1.3888295488582555e-05,0.0003682888209885792,0.33836060004645513,0.0004120764909463139,0.0,0.0005812597081373996,-0.00019908259166023773,1.3888295488582555e-05
